Prof_no,year,month,Longitude_[deg],Latitude_[deg],Temp_[°C],Depth_[m],Trad_QF,ML_QF
68492,1984.0,9.0,-16.2517,77.9017,0.151,211.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.155,211.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.165,212.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.166,212.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.169,212.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.17,213.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.171,213.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.175,214.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.178,214.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.18,214.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.182,215.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.181,215.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.182,215.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.186,216.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.192,216.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.195,216.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.202,217.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.201,217.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.202,217.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.205,218.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.206,218.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.207,218.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.208,219.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.209,219.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.21,220.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.215,220.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.223,220.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.23,221.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.233,221.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.236,221.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.239,222.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.243,222.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.247,222.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.249,223.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.251,223.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.255,224.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.263,224.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.27,224.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.279,225.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.288,225.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.286,225.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.289,226.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.288,226.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.289,226.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.292,227.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.298,227.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.3,227.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.303,228.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.311,228.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.321,228.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.322,229.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.328,229.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.342,229.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.347,230.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.35,230.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.356,230.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.365,231.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.369,231.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.371,231.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.377,232.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.376,232.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.383,232.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.388,233.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.387,233.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.39,233.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.398,234.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.411,234.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.416,234.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.433,235.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.436,235.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.439,235.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.441,236.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.442,236.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.445,237.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.448,237.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.452,238.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.458,238.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.46,239.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.468,239.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.469,239.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.472,240.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.473,241.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.474,241.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.478,241.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.484,242.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.489,242.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.492,243.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.494,243.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.496,243.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.502,243.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.503,244.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.507,244.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.514,245.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.519,245.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.526,245.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.531,246.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.532,246.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.535,246.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.541,247.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.542,247.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.545,247.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.548,248.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.551,248.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.554,248.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.558,249.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.561,249.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.565,250.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.577,250.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.589,250.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.59,251.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.589,251.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.592,251.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.591,252.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.594,253.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.593,253.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.6,254.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.61,254.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.612,254.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.613,256.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.62,256.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.625,256.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.619,257.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.611,257.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.61,257.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.612,258.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.613,258.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.614,258.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.618,258.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.62,259.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.619,259.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.62,259.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.623,260.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.622,260.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.626,260.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.628,261.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.63,261.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.632,261.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.634,262.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.633,262.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.637,262.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.639,263.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.642,263.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.644,263.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.646,264.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.65,264.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.652,264.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.655,265.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.666,265.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.674,265.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.687,266.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.696,266.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.697,266.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.701,267.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.702,267.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.703,268.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.704,269.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.705,269.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.706,269.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.71,270.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.712,270.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.708,270.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.713,270.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.715,271.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.719,271.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.721,272.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.72,272.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.717,272.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.713,273.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.717,273.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.72,273.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.722,274.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.724,274.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.726,274.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.725,275.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.728,275.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.731,276.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.732,277.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.733,277.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.744,278.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.748,279.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.743,280.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.739,280.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.733,280.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.732,281.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.735,281.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.734,282.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.733,282.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.738,282.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.748,283.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.761,283.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.762,283.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.763,284.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.767,285.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.763,285.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.762,286.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.763,286.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.755,286.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.761,287.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.767,287.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.761,287.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.757,288.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.754,288.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.752,289.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.748,289.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.746,289.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.747,290.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.751,290.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.757,290.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.759,291.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.761,291.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.762,292.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.763,292.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.764,294.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.765,295.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.766,296.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.769,296.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.77,297.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.769,297.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.768,298.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.771,299.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.773,299.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.772,299.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.773,300.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.774,300.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.775,301.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.782,302.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.784,302.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.786,302.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.785,303.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.786,303.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.789,303.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.79,304.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.791,305.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.792,306.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.793,306.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.794,309.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.795,309.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.796,311.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.797,313.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.798,314.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.801,314.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.805,315.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.813,315.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.818,315.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.819,316.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.815,316.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.816,316.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.817,317.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.818,317.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.819,318.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.824,318.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.826,318.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.83,319.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.833,319.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.835,319.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.836,320.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.835,321.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.836,321.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.837,322.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.838,323.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.839,323.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.84,324.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.843,324.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.842,324.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.843,325.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.844,325.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.845,326.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.846,327.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.847,327.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.846,327.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.847,328.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.848,328.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.849,329.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.85,330.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.851,332.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.852,333.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.853,333.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.854,334.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.855,334.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.856,334.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.857,335.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.86,335.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.865,336.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.872,336.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.873,336.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.872,337.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.877,337.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.881,337.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.889,338.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,338.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,338.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.895,338.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.898,339.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.901,339.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.903,339.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,340.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.901,340.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.902,341.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.903,341.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.906,341.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.909,342.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.911,342.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.917,342.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.916,343.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.911,344.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.905,344.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.902,345.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.924,345.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.922,345.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.921,346.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.918,346.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.911,346.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.898,347.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,347.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.895,348.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,348.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.889,349.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,350.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,350.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,351.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,351.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,352.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,352.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,352.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,353.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,353.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,354.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,354.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.894,355.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,357.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.894,359.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,359.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,360.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,360.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,362.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,362.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,363.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,364.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.894,365.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,366.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,366.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,368.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,369.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.889,370.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,371.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,372.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.894,372.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.895,373.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.894,373.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.897,374.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,375.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.897,375.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.898,375.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,376.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.9,377.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.901,378.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.902,379.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.901,380.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.902,380.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.901,388.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.902,388.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.901,389.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.9,389.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.901,390.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.9,390.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,391.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.9,391.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,392.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.9,392.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,393.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.9,394.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.899,395.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.898,395.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.894,395.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.887,396.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.889,396.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.886,397.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.887,398.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.888,398.7,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.885,399.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.887,399.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.888,399.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.887,400.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.886,400.3,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.887,400.9,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.888,401.2,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.889,403.6,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,404.5,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.889,405.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,406.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,407.4,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,407.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.889,408.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.89,412.1,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.891,414.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.892,415.8,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.893,417.0,0,0
68492,1984.0,9.0,-16.2517,77.9017,0.894,423.7,0,0
